0;0.09958249999999996;0.08;2.0045;2
1;0.18508499999999992;0.16;2.00525;2
2;0.36296999999999996;0.34;6.0215;6
3;0.5327025000000001;0.51;6.0215;6
4;0.5266925;0.51;6.0215;6
5;0.6891725;0.68;6.0215;6
6;0.6850650000000003;0.68;6.0215;6
7;0.8841524999999999;0.88;6.0215;6
8;0.6040625000000001;0.6;6.0215;6
9;0.7253824999999998;0.72;6.0215;6
10;0.6545700000000001;0.65;6.0215;6
11;0.6044099999999999;0.6;6.0215;6
12;0.8748349999999999;0.87;6.0215;6
13;0.7749300000000001;0.77;6.0215;6
14;0.6348774999999998;0.63;6.0215;6
15;0.5644300000000001;0.56;6.0215;6
16;0.7543999999999998;0.75;6.0215;6
17;1.0244775000000002;1.02;6.0215;6
18;0.675715;0.67;8.02825;8
19;0.69483;0.69;8.02825;8
20;0.7447925000000001;0.74;8.02825;8
21;0.6646899999999999;0.66;8.02825;8
22;0.8143025;0.81;8.02825;8
23;0.5948700000000001;0.59;8.02825;8
24;0.6743250000000001;0.67;8.02825;8
25;0.7540899999999999;0.75;8.02825;8
26;0.7455625;0.74;8.02825;8
27;0.8146025;0.81;8.02825;8
28;0.6846925000000001;0.68;8.02825;8
29;0.96426;0.96;8.02825;8
30;0.8447049999999998;0.84;8.02825;8
31;0.8157974999999997;0.81;8.02825;8
32;0.6660325000000001;0.66;8.02825;8
33;0.8958375000000001;0.89;8.02825;8
34;0.7243599999999999;0.72;8.02825;8
35;0.7845925000000001;0.78;8.02825;8
36;0.7847299999999998;0.78;8.02825;8
37;0.6445024999999999;0.64;8.02825;8
38;0.6448125;0.64;8.02825;8
39;0.7843549999999999;0.78;8.02825;8
40;0.705715;0.7;8.02825;8
41;0.76538;0.76;8.02825;8
42;0.7143449999999999;0.71;8.02825;8
43;0.9256449999999999;0.92;9.02175;9
44;0.7358500000000001;0.73;9.02175;9
45;0.9342575;0.93;9.02175;9
46;0.6845075;0.68;9.02175;9
47;0.7151075;0.71;9.02175;9
48;0.6346150000000002;0.63;9.02175;9
49;0.844735;0.84;9.02175;9
50;0.6763275;0.67;9.02175;9
51;0.8254300000000001;0.82;9.02175;9
52;0.6152525;0.61;9.02175;9
53;0.8745525000000004;0.87;9.02175;9
54;0.71438;0.71;9.02175;9
55;0.7054575;0.7;9.02175;9
56;0.7748275000000001;0.77;9.02175;9
57;0.8554449999999997;0.85;9.02175;9
58;0.6648499999999999;0.66;9.02175;9
59;0.8245574999999999;0.82;9.02175;9
60;0.7044500000000002;0.7;9.02175;9
61;0.7340049999999998;0.73;9.02175;9
62;0.8450274999999998;0.84;9.02175;9
63;0.8353175000000002;0.83;9.02175;9
64;0.8245799999999999;0.82;9.02175;9
65;0.77476;0.77;9.02175;9
66;0.5840475000000002;0.58;9.02175;9
67;0.63416;0.63;9.02175;9
68;0.7552025;0.75;9.02175;9
69;0.7239500000000001;0.72;9.02175;9
70;0.6451625;0.64;9.02175;9
71;0.7160200000000002;0.71;9.02175;9
72;0.6664125000000003;0.66;9.02175;9
73;0.6226075;0.61;9.02175;9
74;0.6010150000000002;0.58;9.02175;9
75;1.1354650000000002;1.11;45.373;45
76;4.358462499999999;4.3;45.373;45
77;24.946070000000006;24.76;52.3475;52
78;28.535335000000003;28.33;53.377;53
79;30.61351500000001;30.39;59.48025;59
80;32.379927500000015;32.14;59.48025;59
81;33.20097999999999;32.96;59.48025;59
82;27.045652500000003;26.85;59.48025;59
83;29.3640975;29.15;59.48025;59
84;31.717785;31.49;59.48025;59
85;32.130812500000005;31.9;59.48025;59
86;36.103592500000005;35.84;59.48025;59
87;32.878195;32.64;59.48025;59
88;31.343904999999996;31.12;59.48025;59
89;30.74410500000001;30.52;59.48025;59
90;32.1501825;31.92;59.48025;59
91;35.105152499999996;34.85;59.48025;59
92;30.718537500000007;30.5;60.48075;60
93;31.126860000000008;30.9;60.48075;60
94;31.642772500000007;31.41;60.48075;60
95;32.2136775;31.98;60.48075;60
96;31.021915000000003;30.8;60.48075;60
97;31.075765000000004;30.85;60.48075;60
98;33.662594999999996;33.42;60.48075;60
99;31.2780125;31.05;60.48075;60
100;34.89212499999999;34.64;60.48075;60
